reaction,gpr,GO_HKP,DLKcat,MTLKP,TurNup,UniKP,database,fill_method
RIBtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
RIBtex_num2,b0241,33.2825,,,,,,112645.641475366
RIBtex_num3,b0929,94.8168,,,,,,112645.641475366
RIBtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
RIBtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
RIBtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
RIBtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
RIBtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
RMI,b3903,121.175352563932,,,,,,149.78181818181818
RMI_reverse,b3903,121.175352563932,,,,,,149.78181818181818
RMK,b3904,123.60963225270936,11.9618,16.804043,27.856550216674805,10.397610637812583,,
RMNtex_num1,b0929,94.8168,,,,,,112645.641475366
RMNtex_num2,b0241,33.2825,,,,,,112645.641475366
RMNtex_num3,b2215,96.2904209055866,,,,,,112645.641475366
RMNtex_num4,b1377,96.2904209055866,,,,,,112645.641475366
RMNtex_reverse_num1,b0929,94.8168,,,,,,112645.641475366
RMNtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
RMNtex_reverse_num3,b2215,96.2904209055866,,,,,,112645.641475366
RMNtex_reverse_num4,b1377,96.2904209055866,,,,,,112645.641475366
RMNtpp,b3907,28.14125,0.7399,7.0630193,18.21675491333008,20.83005914936328,,112645.641475366
RMPA,b3902,133.20262771610487,,,,,38.3,
RMPA_reverse,b3902,133.20262771610487,9.8358,6.5610785,17.425840377807617,3.2312739247872395,38.3,
RNDR1_num1,b2582 and b2235 and b2234,123.60963225270936,9.4181,,7.838069915771484,8.645785370246568,8.115,
RNDR1_num2,b3781 and b2235 and b2234,128.2406734749161,9.6837,,7.838069915771484,7.228125235384933,8.115,
RNDR1b_num1,b0849 and b2676 and b2675,128.2406734749161,10.7066,,33.568397521972656,5.655421551988771,,112645.641475366
RNDR1b_num2,b2676 and b2675 and b1064,149.80799644754114,,,33.568397521972656,4.878601442584304,,112645.641475366
RNDR1b_num3,b2676 and b2675 and b3610,128.2406734749161,,,33.568397521972656,6.334036791279153,,112645.641475366
RNDR1b_num4,b2676 and b2675 and b1654,123.60963225270936,,,33.568397521972656,6.334036791279153,,112645.641475366
RNDR2_num1,b3781 and b2235 and b2234,128.2406734749161,21.7829,,8.074908256530762,4.217195863384585,8.115,
RNDR2_num2,b2582 and b2235 and b2234,123.60963225270936,,,8.074908256530762,2.458310668233155,8.115,
RNDR2b_num1,b2676 and b2675 and b1654,123.60963225270936,8.653,,32.583831787109375,3.980374317137799,,112645.641475366
RNDR2b_num2,b0849 and b2676 and b2675,128.2406734749161,,,32.583831787109375,3.318657465044924,,112645.641475366
RNDR2b_num3,b2676 and b2675 and b1064,149.80799644754114,,,32.583831787109375,3.1506218067863307,,112645.641475366
RNDR2b_num4,b2676 and b2675 and b3610,128.2406734749161,,,32.583831787109375,19.07447150904677,,112645.641475366
RNDR3_num1,b3781 and b2235 and b2234,128.2406734749161,11.9585,,7.608179092407227,8.645785370246568,8.115,
RNDR3_num2,b2582 and b2235 and b2234,123.60963225270936,11.2443,,7.608179092407227,5.158064932037617,8.115,
RNDR3b_num1,b2676 and b2675 and b1064,149.80799644754114,37.2002,,33.568397521972656,6.7859805272721,,112645.641475366
RNDR3b_num2,b0849 and b2676 and b2675,128.2406734749161,,,33.568397521972656,11.334694813446427,,112645.641475366
RNDR3b_num3,b2676 and b2675 and b3610,128.2406734749161,,,33.568397521972656,11.334694813446427,,112645.641475366
RNDR3b_num4,b2676 and b2675 and b1654,123.60963225270936,,,33.568397521972656,11.334694813446427,,112645.641475366
RNDR4_num1,b3781 and b2235 and b2234,128.2406734749161,12.0468,,7.838069915771484,8.645785370246568,8.115,
RNDR4_num2,b2235 and b2234 and b2582,123.60963225270936,2.8461,,7.838069915771484,5.158064932037617,8.115,
RNDR4b_num1,b2676 and b2675 and b1654,123.60963225270936,18.6502,,32.583831787109375,65.00692792288358,,112645.641475366
RNDR4b_num2,b0849 and b2676 and b2675,128.2406734749161,,,32.583831787109375,11.334694813446427,,112645.641475366
RNDR4b_num3,b2676 and b2675 and b3610,128.2406734749161,,,32.583831787109375,4.111808695024229,,112645.641475366
RNDR4b_num4,b2676 and b2675 and b1064,149.80799644754114,,,32.583831787109375,49.198935661722246,,112645.641475366
RNTR1c2_num1,b0684 and b4238,119.0261688564688,17.8625,,14.668590545654297,7.236975299888943,,112645.641475366
RNTR1c2_num2,b4238 and b3924 and b0684 and b4237,122.42412220751704,,,12.43678379058838,3.5556925393700345,,112645.641475366
RNTR1c2_num3,b4238 and b3924 and b2895 and b4237,123.60963225270936,,,12.43678379058838,3.5556925393700345,,112645.641475366
RNTR1c2_num4,b2895 and b4238,120.42138255624845,,,37.78630065917969,3.5556925393700345,,112645.641475366
RNTR2c2_num1,b4238 and b3924 and b0684 and b4237,122.42412220751704,305.5352,,12.43678379058838,10.266892479485463,,112645.641475366
RNTR2c2_num2,b4238 and b3924 and b2895 and b4237,123.60963225270936,,,12.43678379058838,3.5556925393700345,,112645.641475366
RNTR2c2_num3,b2895 and b4238,120.42138255624845,,,40.104339599609375,3.5556925393700345,,112645.641475366
RNTR2c2_num4,b0684 and b4238,119.0261688564688,,,15.568449020385742,3.5556925393700345,,112645.641475366
RNTR3c2_num1,b2895 and b4238,120.42138255624845,50.9722,,38.928070068359375,5.381202062938897,,112645.641475366
RNTR3c2_num2,b4238 and b3924 and b0684 and b4237,122.42412220751704,,,12.07201099395752,12.944373024364497,,112645.641475366
RNTR3c2_num3,b4238 and b3924 and b2895 and b4237,123.60963225270936,,,12.07201099395752,3.802692970292663,,112645.641475366
RNTR3c2_num4,b0684 and b4238,119.0261688564688,,,14.668590545654297,6.473090752473372,,112645.641475366
RNTR4c2_num1,b0684 and b4238,119.0261688564688,6.09,,14.668590545654297,8.724466117339635,,112645.641475366
RNTR4c2_num2,b4238 and b3924 and b0684 and b4237,122.42412220751704,,,12.07201099395752,20.83005914936328,,112645.641475366
RNTR4c2_num3,b4238 and b3924 and b2895 and b4237,123.60963225270936,,,12.07201099395752,20.83005914936328,,112645.641475366
RNTR4c2_num4,b2895 and b4238,120.42138255624845,,,40.104339599609375,4.126232577709164,,112645.641475366
RPE,b3386,123.60963225270936,,,,,,2.0
RPE_reverse,b3386,123.60963225270936,,,,,,2.0
RPI_num1,b2914,151.18324760891227,,,,,,1053.05
RPI_num2,b4090,122.42412220751704,,,,,,1053.05
RPI_reverse_num1,b2914,151.18324760891227,,,,,,1053.05
RPI_reverse_num2,b4090,122.42412220751704,,,,,,1053.05
RPNTPH,b4095,143.57225923783585,0.2794,,13.955605506896973,3.50353385821492,,112645.641475366
RU5PP,b2293,157.17088698230995,2.3942,4.2342687,6.357991218566895,2.559577157096871,,112645.641475366
RZ5PP,b0638,169.35117402633932,6.4676,0.6442983,16.07955551147461,3.7163136564844064,,
S2FE2SR,b1681 and b1679 and b1680 and b1682 and b1683,123.60963225270936,58.4908,,3.257830142974853,10.397610637812583,,112645.641475366
S2FE2SS,b1682 and b1683 and b1680 and b1681 and b1679,123.60963225270936,11.9767,,1.9640144109725952,18.326856900230485,,112645.641475366
S2FE2SS2,b1682 and b1683 and b1680 and b1681 and b1679,123.60963225270936,20.1431,,1.9640144109725952,11.061833631804774,,112645.641475366
S2FE2ST,b1684 and b1682 and b1681 and b1683,133.28236464036155,76.5352,,42.21501541137695,3.9123352524916633,,112645.641475366
S4FE4SR,b1681 and b1682 and b1683,121.23861216232469,9.0191,,3.0695273876190186,3.5556925393700345,,112645.641475366
S4FE4ST,b1684 and b1682 and b1681 and b1683,133.28236464036155,12.8932,,42.21501541137695,1.6590992839566576,,112645.641475366
S7PI,b0222,154.8978386945808,,,,,0.44,
SADH,b1745,136.71153247522938,8.6686,19.969425,17.903833389282227,83.54885239895054,,
SADT2,b2752 and b2751,149.80799644754114,,,,,,1.215
SARCOX,b1059,124.73964281862038,0.0271,1.5927167,27.74669075012207,5.688412376681967,,2.7951863157894734
SBTPD,b2705,143.25976446138526,21.4842,0.8903258,15.996607780456545,4.035358274468409,334296.0,
SBTPD_reverse,b2705,143.25976446138526,3.9614,0.742158,16.613746643066406,5.745817873811871,334296.0,
SBTptspp,b2702 and b2704 and b2416 and b2703 and b2415,154.8978386945808,12.9585,3.1151135,15.318191528320312,20.83005914936328,,112645.641475366
SBTtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
SBTtex_num2,b0241,33.2825,,,,,,112645.641475366
SBTtex_num3,b0929,94.8168,,,,,,112645.641475366
SBTtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
SBTtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
SBTtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
SBTtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
SBTtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
SCYSDS,b1680 and b1679,124.96315516644728,18.1088,4.4812355,3.346548318862915,4.3269544586335424,,112645.641475366
SDPDS,b2472,123.60963225270936,115.9813,19.957869,18.819604873657227,3.246669946370696,266.6667,
SDPTA_num1,b2662,123.77764512125492,17.9994,4.9585176,11.205957412719728,3.246669946370696,,24.0
SDPTA_num2,b1302,126.3166780801852,,4.8100896,7.959572792053223,8.645785370246568,,24.0
SDPTA_num3,b3359,121.20698236312832,,6.712273,4.2665791511535645,8.645785370246568,,24.0
SDPTA_num4,b1748,126.3166780801852,,10.581909,3.9445066452026367,4.074876182746937,,24.0
SDPTA_num5,b0907,126.3166780801852,,4.6911917,17.776649475097656,4.075808913109514,,24.0
SDPTA_reverse_num1,b2662,123.77764512125492,47.4251,6.580282,11.88641357421875,9.35149043574677,,24.0
SDPTA_reverse_num2,b1302,126.3166780801852,,6.232253,9.223512649536133,4.810772528691261,,24.0
SDPTA_reverse_num3,b3359,121.20698236312832,,8.972937,4.135383605957031,4.810772528691261,,24.0
SDPTA_reverse_num4,b1748,126.3166780801852,,13.14158,4.180363178253174,8.708945742095699,,24.0
SDPTA_reverse_num5,b0907,126.3166780801852,,5.989589,12.43678379058838,6.154294957250831,,24.0
SELNPS,b1764,108.46483596491184,3.3412,1.7020957,7.969771385192871,2.3066280013287948,,
SELR,b1588 and b1589 and b1590 and b1587,149.80799644754114,76.4192,18.942549,10.40248680114746,3.5556925393700345,,112645.641475366
SELabcpp_num1,b2425 and b2423 and b2422 and b2424,96.13998390727178,257.068,3.249873,76.44440460205078,20.83005914936328,,112645.641475366
SELabcpp_num2,b3917 and b2423 and b2422 and b2424,97.76404181117316,,6.2239532,32.29121017456055,21.468088153965304,,112645.641475366
SELtex_num1,b2215,96.2904209055866,,,,,,112645.641475366
SELtex_num2,b1377,96.2904209055866,,,,,,112645.641475366
SELtex_num3,b0929,94.8168,,,,,,112645.641475366
SELtex_num4,b0241,33.2825,,,,,,112645.641475366
SELtex_reverse_num1,b2215,96.2904209055866,,,,,,112645.641475366
SELtex_reverse_num2,b1377,96.2904209055866,,,,,,112645.641475366
SELtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
SELtex_reverse_num4,b0241,33.2825,,,,,,112645.641475366
SEPHCHCS,b2264,137.37750142279987,24.5746,0.338494,0.1030929014086723,1.966318786132856,0.2058,
SERASr,b0586,112.07886035173463,1.0862,0.013962088,2.811582326889038,3.842358408537775,,112645.641475366
SERASr_reverse,b0586,112.07886035173463,0.0025,0.15927088,6.280849456787109,3.520606330975931,,112645.641475366
SERAT,b3607,151.18324760891227,15.9496,5.2104254,10.167787551879885,49.030545655950206,1635.2954285714286,
SERAT_reverse,b3607,151.18324760891227,14.886,13.818002,4.68907642364502,1.4704365328180204,1635.2954285714286,
SERD_D,b2366,136.71153247522938,,,,,15.7,
SERD_L_num1,b3708,121.23861216232469,,,,,326.683,
SERD_L_num2,b1814,175.1936841441172,,,,,326.683,
SERD_L_num3,b4471,160.70234805267864,,,,,326.683,
SERD_L_num4,b2797,189.6850202355557,,,,,326.683,
SERD_L_num5,b3117,136.04534533333316,,,,,326.683,
SERt2rpp_num1,b2796,33.2825,0.3326,6.772727,31.513336181640625,229.50963769458312,,112645.641475366
SERt2rpp_num2,b3116,33.2825,,4.597467,10.71681308746338,5.171331930782302,,112645.641475366
SERt4pp,b3089,23.0,0.5123,43.878075,17.803878784179688,20.83005914936328,,112645.641475366
SERtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
SERtex_num2,b0241,33.2825,,,,,,112645.641475366
SERtex_num3,b0929,94.8168,,,,,,112645.641475366
SERtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
SERtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
SERtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
SERtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
SERtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
SERtpp,b1533,33.2825,,,,,,112645.641475366
SFGTHi_num1,b2154,122.42412220751704,0.9366,12.226227,6.087309837341309,3.4669513238291216,17.505,
SFGTHi_num2,b0355,121.20698236312832,,17.069588,30.189746856689453,4.200352710379372,17.505,
SGDS,b1744,149.80799644754114,1.2429,7.939175,43.34488677978516,4.811248420422673,,
SGSAD,b1746,136.71153247522938,5.3996,18.76975,10.493904113769531,7.249122480170781,,
SHCHCS3,b2263,153.48944171492553,,,,,117.375,
SHCHD2,b3368,117.63095515668913,2.2127,0.6646094,8.13109302520752,4.285859720728288,,
SHCHF,b3368,117.63095515668913,3.7489,,,3.9460798979623735,,
SHGO,b2660,124.73964281862038,10.7053,12.855893,28.53819274902344,10.89681311733236,,112645.641475366
SHK3Dr,b3281,137.37750142279987,450.6271,9.512924,95.83139038085938,30.742360921274145,184585.9228888889,
SHKK_num1,b3390,121.175352563932,4.0356,29.851198,30.32638168334961,4.085972953373397,89.185,
SHKK_num2,b0388,98.01796506366396,,4.3462057,12.66012477874756,20.83005914936328,89.185,
SHSL1,b3939,136.04534533333316,0.894,40.786377,65.46762084960938,23.78049631666132,101.50909090909092,
SKMt2pp,b1981,23.0,12.9585,2.8256643,25.3593692779541,2.448544700173242,,112645.641475366
SKMtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
SKMtex_num2,b0241,33.2825,,,,,,112645.641475366
SKMtex_num3,b0929,94.8168,,,,,,112645.641475366
SKMtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
SKMtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
SKMtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
SKMtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
SKMtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
SLNTabcpp_num1,b2425 and b2423 and b2422 and b2424,96.13998390727178,35.9068,4.16462,76.44440460205078,10.400376497266745,,112645.641475366
SLNTabcpp_num2,b3917 and b2423 and b2422 and b2424,97.76404181117316,,5.138756,32.29121017456055,11.424475857554716,,112645.641475366
SLNTtex_num1,b2215,96.2904209055866,,,,,,112645.641475366
SLNTtex_num2,b1377,96.2904209055866,,,,,,112645.641475366
SLNTtex_num3,b0929,94.8168,,,,,,112645.641475366
SLNTtex_num4,b0241,33.2825,,,,,,112645.641475366
SLNTtex_reverse_num1,b2215,96.2904209055866,,,,,,112645.641475366
SLNTtex_reverse_num2,b1377,96.2904209055866,,,,,,112645.641475366
SLNTtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
SLNTtex_reverse_num4,b0241,33.2825,,,,,,112645.641475366
SO2tex_num1,b1377,96.2904209055866,,,,,,112645.641475366
SO2tex_num2,b0241,33.2825,,,,,,112645.641475366
SO2tex_num3,b0929,94.8168,,,,,,112645.641475366
SO2tex_num4,b2215,96.2904209055866,,,,,,112645.641475366
SO2tex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
SO2tex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
SO2tex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
SO2tex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
SO3tex_num1,b1377,96.2904209055866,,,,,,112645.641475366
SO3tex_num2,b0241,33.2825,,,,,,112645.641475366
SO3tex_num3,b0929,94.8168,,,,,,112645.641475366
SO3tex_num4,b2215,96.2904209055866,,,,,,112645.641475366
SO3tex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
SO3tex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
SO3tex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
SO3tex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
SO4t2pp,b2413,123.78601912935716,,,,,,112645.641475366
SO4tex_num1,b1377,96.2904209055866,,,,,,112645.641475366
SO4tex_num2,b0241,33.2825,,,,,,112645.641475366
SO4tex_num3,b0929,94.8168,,,,,,112645.641475366
SO4tex_num4,b2215,96.2904209055866,,,,,,112645.641475366
SO4tex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
SO4tex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
SO4tex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
SO4tex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
SOTA,b1748,126.3166780801852,300.7927,10.678068,2.9289255142211914,3.502695552698916,3.0,
SPMDAT1,b1584,149.80799644754114,19.9189,5.9173436,4.699695587158203,10.400376497266745,,2.141714285714285
SPMDAT2,b1584,149.80799644754114,56.9605,5.9173436,5.138720512390137,10.400376497266745,7135.161999999999,
SPMDabcpp_num1,b1124 and b1123 and b1125 and b1126,90.65907860738318,5.4024,7.5586762,11.041131019592283,8.509523323516037,,
SPMDabcpp_num2,b1441 and b1443 and b1442 and b1440,93.14173333333332,,11.052223,4.916868209838867,11.549273436294202,,
SPMDt3pp,b1600 and b1599,33.2825,2.5759,1.9833477,29.56543731689453,12.166493689076262,,112645.641475366
SPMDtex_num1,b0929,94.8168,,,,,,112645.641475366
SPMDtex_num2,b2215,96.2904209055866,,,,,,112645.641475366
SPMDtex_num3,b0241,33.2825,,,,,,112645.641475366
SPMDtex_num4,b1377,96.2904209055866,,,,,,112645.641475366
SPMDtex_reverse_num1,b0929,94.8168,,,,,,112645.641475366
SPMDtex_reverse_num2,b2215,96.2904209055866,,,,,,112645.641475366
SPMDtex_reverse_num3,b0241,33.2825,,,,,,112645.641475366
SPMDtex_reverse_num4,b1377,96.2904209055866,,,,,,112645.641475366
SPMS,b0121,94.35095537652876,0.5907,1.4897397,0.8997303247451782,1.2556971297984412,0.14,
SPODM_num1,b3908,169.22268505812133,,,,,,50519.8
SPODM_num2,b1656,211.40802692366407,,,,,,50519.8
SPODMpp,b1646,237.538568721655,,,,,,50519.8
SQGH,b3878,169.7465083415484,12.9585,,42.18484115600586,6.046301810920078,,112645.641475366
SQVOSI,b3880,197.70251011777788,,,,,,112645.641475366
SQtex,b3875,62.99967746920003,,,,,,112645.641475366
SQtex_reverse,b3875,62.99967746920003,,,,,,112645.641475366
SQtr,b3876,23.0,,,,,,112645.641475366
SSALx,b1525,133.20262771610487,53.2097,19.600132,13.730791091918944,5.216962663451387,22.6,
SSALy_num1,b1525,133.20262771610487,1.4665,19.600132,11.679808616638184,12.544101452368947,22.6,
SSALy_num2,b2661,160.70234805267864,,10.48038,15.446310997009276,2.974249578668444,22.6,
SUCASPtpp_num1,b4123,23.0,7.5308,10.892956,10.387778282165527,20.83005914936328,,112645.641475366
SUCASPtpp_num2,b4138,23.0,,7.4851494,20.661272048950195,6.814832905594133,,112645.641475366
SUCASPtpp_num3,b0621,28.14125,,4.415816,8.977588653564453,6.814832905594133,,112645.641475366
SUCASPtpp_reverse_num1,b4123,23.0,1.7264,10.892956,10.387778282165527,7.020495826429408,,112645.641475366
SUCASPtpp_reverse_num2,b4138,23.0,,7.4851494,20.661272048950195,,,112645.641475366
SUCASPtpp_reverse_num3,b0621,28.14125,,4.415816,8.977588653564453,,,112645.641475366
SUCBZL,b2260,136.47847541820553,4.8484,7.29273,7.043212890625,6.47591517554057,2676.5333333333333,
SUCBZS,b2261,173.42795360893282,,,,,19.0,
SUCCt1pp,b1206,33.2825,,,,,,112645.641475366
SUCCt1pp_reverse,b1206,33.2825,,,,,,112645.641475366
SUCCt2_2pp_num1,b3528,23.0,22.0794,38.577248,34.960540771484375,6.154294957250831,,112645.641475366
SUCCt2_2pp_num2,b0010,92.71685493840006,,84.79118,70.36267852783203,20.83005914936328,,112645.641475366
SUCCt2_3pp_num1,b4123,23.0,17.8217,10.892956,10.387778282165527,20.83005914936328,,112645.641475366
SUCCt2_3pp_num2,b4138,23.0,,7.4851494,20.661272048950195,1.2556971297984412,,112645.641475366
SUCCtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
SUCCtex_num2,b0241,33.2825,,,,,,112645.641475366
SUCCtex_num3,b0929,94.8168,,,,,,112645.641475366
SUCCtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
SUCCtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
SUCCtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
SUCCtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
SUCCtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
SUCDi,b0723 and b0721 and b0722 and b0724,116.15819206211874,60.022,17.294817,28.56108283996582,6.245464574809021,,112645.641475366
SUCFUMtpp_num1,b0621,28.14125,14.8327,4.415816,8.977588653564453,20.83005914936328,,112645.641475366
SUCFUMtpp_num2,b4123,23.0,,10.892956,10.387778282165527,6.814832905594133,,112645.641475366
SUCFUMtpp_num3,b4138,23.0,,7.4851494,20.661272048950195,1.719566556138407,,112645.641475366
SUCFUMtpp_reverse_num1,b0621,28.14125,3.6878,4.415816,8.977588653564453,6.332120906841956,,112645.641475366
SUCFUMtpp_reverse_num2,b4123,23.0,,10.892956,10.387778282165527,9.685838815944882,,112645.641475366
SUCFUMtpp_reverse_num3,b4138,23.0,,7.4851494,20.661272048950195,6.23463125887155,,112645.641475366
SUCMALtpp_num1,b4123,23.0,14.4836,10.892956,10.387778282165527,20.83005914936328,,112645.641475366
SUCMALtpp_num2,b4138,23.0,,7.4851494,20.661272048950195,5.196277751012517,,112645.641475366
SUCMALtpp_num3,b0621,28.14125,,4.415816,8.977588653564453,21.468088153965304,,112645.641475366
SUCMALtpp_reverse_num1,b4123,23.0,4.3433,10.892956,10.387778282165527,7.759480633406317,,112645.641475366
SUCMALtpp_reverse_num2,b4138,23.0,,7.4851494,20.661272048950195,,,112645.641475366
SUCMALtpp_reverse_num3,b0621,28.14125,,4.415816,8.977588653564453,,,112645.641475366
SUCOAS,b0729 and b0728,114.49559696909084,2.813,13.431093,41.14340591430664,19.340076933523704,,44.73
SUCOAS_reverse,b0729 and b0728,114.49559696909084,77.1918,4.245613,33.216060638427734,3.744908238513749,,44.73
SUCRtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
SUCRtex_num2,b0241,33.2825,,,,,,112645.641475366
SUCRtex_num3,b0929,94.8168,,,,,,112645.641475366
SUCRtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
SUCRtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
SUCRtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
SUCRtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
SUCRtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
SUCTARTtpp,b4123,23.0,6.4097,13.386345,10.387778282165527,1.9562772055410185,,112645.641475366
SUCTARTtpp_reverse,b4123,23.0,9.7691,13.386345,10.387778282165527,7.228125235384933,,112645.641475366
SUCptspp,b2416 and b2417 and b2415 and b2429,158.9366175174943,114.7526,4.1381164,5.943314552307129,20.83005914936328,,112645.641475366
SULFACabcpp,b0933 and b0934 and b0936,97.61360481285834,4.683,3.7256458,4.204555034637451,5.689178149808956,,112645.641475366
SULFACtex_num1,b0241,33.2825,,,,,,112645.641475366
SULFACtex_num2,b1377,96.2904209055866,,,,,,112645.641475366
SULFACtex_num3,b2215,96.2904209055866,,,,,,112645.641475366
SULFACtex_num4,b0929,94.8168,,,,,,112645.641475366
SULFACtex_reverse_num1,b0241,33.2825,,,,,,112645.641475366
SULFACtex_reverse_num2,b1377,96.2904209055866,,,,,,112645.641475366
SULFACtex_reverse_num3,b2215,96.2904209055866,,,,,,112645.641475366
SULFACtex_reverse_num4,b0929,94.8168,,,,,,112645.641475366
SULR,b2764 and b2763,121.23861216232469,,,,,210.53125,
SULabcpp_num1,b0765 and b0764 and b0763,128.2406734749161,,,,,,
SULabcpp_num2,b2422 and b2423 and b2424 and b2425,96.13998390727178,,,,,,
SULabcpp_num3,b2424 and b2422 and b2423 and b3917,97.76404181117316,,,,,,
T2DECAI,b0954,126.88473466186872,,,,,,112645.641475366
T2DECAI_reverse,b0954,126.88473466186872,,,,,,112645.641475366
TAGURr,b1521,157.17088698230995,19.5807,0.16766788,22.06151390075684,3.527158759064631,,
TAGURr_reverse,b1521,157.17088698230995,1.0025,0.12612301,12.88769817352295,3.709008719383553,,
TALA_num1,b0008,136.71153247522938,4.8119,5.741958,40.29139709472656,7.008712984588747,,13.0
TALA_num2,b2464,141.11392726591654,5.8496,9.12829,38.45966720581055,5.265135685472943,,13.0
TALA_reverse_num1,b0008,136.71153247522938,12.3181,3.8513699,55.55830001831055,6.154294957250831,,13.0
TALA_reverse_num2,b2464,141.11392726591654,,5.4177504,57.986595153808594,5.507208631745094,,13.0
TARTD,b3062 and b3061,115.69288473855744,,,,,,
TARTRDtex_num1,b0241,33.2825,,,,,,112645.641475366
TARTRDtex_num2,b1377,96.2904209055866,,,,,,112645.641475366
TARTRDtex_num3,b2215,96.2904209055866,,,,,,112645.641475366
TARTRDtex_num4,b0929,94.8168,,,,,,112645.641475366
TARTRDtex_reverse_num1,b0241,33.2825,,,,,,112645.641475366
TARTRDtex_reverse_num2,b1377,96.2904209055866,,,,,,112645.641475366
TARTRDtex_reverse_num3,b2215,96.2904209055866,,,,,,112645.641475366
TARTRDtex_reverse_num4,b0929,94.8168,,,,,,112645.641475366
TARTRt7pp,b3063,23.0,4.2673,8.178774,23.276975631713867,3.924284482031708,,112645.641475366
TARTRt7pp_reverse,b3063,23.0,153.1321,8.178774,23.276975631713867,4.674531227649103,,112645.641475366
TARTRtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
TARTRtex_num2,b0241,33.2825,,,,,,112645.641475366
TARTRtex_num3,b0929,94.8168,,,,,,112645.641475366
TARTRtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
TARTRtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
TARTRtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
TARTRtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
TARTRtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
TARTt2_3pp,b4123,23.0,8.1817,13.386345,10.387778282165527,5.218719976695953,,112645.641475366
TAUDO,b0368,121.23861216232469,2.6497,9.306257,4.203973770141602,12.39208454655868,1.53,
TAURabcpp,b0367 and b0365 and b0366,92.7379393036916,12.9585,14.565533,2.984194755554199,12.39208454655868,,
TAURtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
TAURtex_num2,b0241,33.2825,,,,,,112645.641475366
TAURtex_num3,b0929,94.8168,,,,,,112645.641475366
TAURtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
TAURtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
TAURtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
TAURtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
TAURtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
